video_id,title,url,upload_date,duration_sec,view_count
pdRZkwqkYRU,オールオン４治療を受ける歯科医院の選び方【その２】,https://www.youtube.com/watch?v=pdRZkwqkYRU,,798.0,
QmqhdvKaJ3Y,歯医者さんで治療を受けるときのつめものについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=QmqhdvKaJ3Y,,428.0,
T3v6nD7pB20,金持ち歯医者さん　貧乏歯医者さんの違いについて,https://www.youtube.com/watch?v=T3v6nD7pB20,,738.0,
4MWModSB-Lc,選んではいけない歯科のかかりつけ医　見極め方７選,https://www.youtube.com/watch?v=4MWModSB-Lc,,722.0,
_juVBEDQhBQ,オールオン４治療を受ける歯科医院の選び方【その１】,https://www.youtube.com/watch?v=_juVBEDQhBQ,,630.0,
luQP4kFmxGU,金持ち歯医者さんと貧乏歯医者さんの違いをChatGPTに質問してみました,https://www.youtube.com/watch?v=luQP4kFmxGU,,409.0,
upQ5GgCWpb8,岡山の歯科医師が考える金持ち歯医者さんと貧乏歯医者さんの違いとは？,https://www.youtube.com/watch?v=upQ5GgCWpb8,,416.0,
FtV2nn8tXIM,ワイヤー式の歯列矯正 ブラケット矯正のメリット・デメリットについてアニメで解説します,https://www.youtube.com/watch?v=FtV2nn8tXIM,,61.0,
HESpl7aakO4,トランプで日本の歯科は悪化する？岡山の歯科医師が日本の今後の歯科医療について予測します,https://www.youtube.com/watch?v=HESpl7aakO4,,673.0,
gUyYC3HACLQ,歯医者さんでの定期検診プロケアの重要性について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=gUyYC3HACLQ,,276.0,
TS5qpdSlMnQ,60代からの歯周病対策 歯ぐきの下がり・歯が抜けるリスクを減らす方法について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=TS5qpdSlMnQ,,432.0,
7tCu7t7dPsg,針金のない入れ歯　ノンクラスプデンチャーの取り扱いについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=7tCu7t7dPsg,,302.0,
vJ55B6zcRuM,教えてインプラント　抜けた歯を放置するとどうなるの？アニメで解説します,https://www.youtube.com/watch?v=vJ55B6zcRuM,,48.0,
TPfHSCNp2tk,何故必要？歯のメンテ来院　歯石取りについてアニメで解説します,https://www.youtube.com/watch?v=TPfHSCNp2tk,,52.0,
U2fNtG8Kw5A,子供や孫に伝えたい　歯を大切にするために知ってほしいことを岡山の歯科医師がお話します,https://www.youtube.com/watch?v=U2fNtG8Kw5A,,477.0,
Hvu6lWqbxPo,歯科検診って何するの？５０代からの歯科検診でチェックするポイントについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=Hvu6lWqbxPo,,434.0,
MXntmNwvRkg,ホワイトニングで輝く白い歯に！,https://www.youtube.com/watch?v=MXntmNwvRkg,,53.0,
I3rfrh6Wn6I,歯が抜けたまま放置するとどうなる？５つの悪い影響について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=I3rfrh6Wn6I,,532.0,
QOGr-BxpCts,総入れ歯ってどんな感じ？総入れ歯のリアルとよくあるお悩みについてお話します,https://www.youtube.com/watch?v=QOGr-BxpCts,,599.0,
MB6lsSGXb_g,小児矯正　大人の矯正との違いについてアニメで解説します,https://www.youtube.com/watch?v=MB6lsSGXb_g,,53.0,
KjzqdReSVI8,社会人で矯正をする人が多い理由について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=KjzqdReSVI8,,220.0,
ZB8Wl6gahlk,マウスピースを使った矯正治療について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=ZB8Wl6gahlk,,541.0,
44VpSqYbvwI,マウスピース矯正できれいな歯並びを！岡山で歯並び矯正治療の無料相談を行っています,https://www.youtube.com/watch?v=44VpSqYbvwI,,57.0,
x3Ucbp-Xix8,あなたは気が付いてますか？歯ぎしりしてますよ,https://www.youtube.com/watch?v=x3Ucbp-Xix8,,542.0,
jBhakoOqcTA,神経を抜いた歯の処置方法について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=jBhakoOqcTA,,661.0,
u7GPDMfGtYQ,あなたの歯は大丈夫ですか？知らぬ間に進行する歯周病　岡山の歯科医師が歯周病の怖さについて解説します,https://www.youtube.com/watch?v=u7GPDMfGtYQ,,928.0,
GFukcvwDjWg,あなたはしっかりと噛むことが出来ていますか？岡山の歯科医師が噛むことの大切さをお伝えします,https://www.youtube.com/watch?v=GFukcvwDjWg,,900.0,
ykHr-fUVp3s,歯科治療　保険の治療と自費の治療の違いについてアニメで解説します,https://www.youtube.com/watch?v=ykHr-fUVp3s,,51.0,
D5PnXXGGDlw,歯を大切にすることで得をする４つの理由について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=D5PnXXGGDlw,,444.0,
uJ1ZKjX4YGg,教えて！小児矯正　子どもさんの歯並び矯正治療を始めるタイミングについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=uJ1ZKjX4YGg,,447.0,
Orsc8OkGfss,どう選ぶ？保険と自費の入れ歯　岡山の歯科医師が違いを解説します,https://www.youtube.com/watch?v=Orsc8OkGfss,,494.0,
ftzizg2_SBg,歯周病は万病のもと　メンテ来院を続けましょう,https://www.youtube.com/watch?v=ftzizg2_SBg,,36.0,
pDeWnf1UEWw,医療ホワイトニングで輝く白い歯に！,https://www.youtube.com/watch?v=pDeWnf1UEWw,,302.0,
GxSi9euXqW8,教えてインプラント　歯を失ったときの治療法　ブリッジ　入れ歯　インプラント　それぞれのメリット・デメリットについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=GxSi9euXqW8,,480.0,
hcl_2lVkUvw,どう違う？保険の治療と自費の治療（詰め物・被せ物）アニメで岡山の歯科医師が解説します,https://www.youtube.com/watch?v=hcl_2lVkUvw,,43.0,
v6BR6302mQE,あなたの歯大丈夫？知らぬ間に進行する歯周病の恐怖,https://www.youtube.com/watch?v=v6BR6302mQE,,729.0,
n_MllxhOG_Y,アニメでわかる！歯科定期検診を続けた未来と続けなかった未来,https://www.youtube.com/watch?v=n_MllxhOG_Y,,345.0,
JpV9ssrSdzo,しっかり噛めないとどんなデメリットがあるか？　岡山の歯科医師が解説します,https://www.youtube.com/watch?v=JpV9ssrSdzo,,727.0,
1aB0A7_83Fs,どう選ぶ？保険と自費の入れ歯　アニメで解説します,https://www.youtube.com/watch?v=1aB0A7_83Fs,,42.0,
EjzyV50mY5E,なかの歯科・矯正歯科クリニックをアニメで紹介します,https://www.youtube.com/watch?v=EjzyV50mY5E,,54.0,
Jy44IRebBT8,なかの歯科・矯正歯科クリニック求職者の方へメッセージ,https://www.youtube.com/watch?v=Jy44IRebBT8,,62.0,
uIiPCTCJFJ0,歯を白くしたい　サロンと歯医者の違いについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=uIiPCTCJFJ0,,310.0,
2tqKxUjiZo8,NHK「所さん！事件ですよ」に出演して【言い訳】をさせていただきます,https://www.youtube.com/watch?v=2tqKxUjiZo8,,671.0,
Ngu-RqLoCxE,小児矯正は始めるタイミングが大切！岡山の歯科医師がアニメで解説します,https://www.youtube.com/watch?v=Ngu-RqLoCxE,,52.0,
UG1l60Hv4a8,むし歯と歯周病　健康なお口を守るための予防とケアの方法を岡山の歯科医師が解説します,https://www.youtube.com/watch?v=UG1l60Hv4a8,,963.0,
zxmfBgNZinA,マウスピース矯正インビザラインの情報をアニメで発信します,https://www.youtube.com/watch?v=zxmfBgNZinA,,50.0,
SHMMqx9WI_U,歯科医師　中野浩輔　６２歳の誕生日を迎えて,https://www.youtube.com/watch?v=SHMMqx9WI_U,,576.0,
20PtxDj63fI,なかの歯科・矯正歯科クリニックで働く歯科衛生士を紹介します,https://www.youtube.com/watch?v=20PtxDj63fI,,286.0,
TLweh07uAAo,歯を失ったときの治療法　インプラントについてアニメで解説します,https://www.youtube.com/watch?v=TLweh07uAAo,,49.0,
2cRFd5dBd2I,歯科医院　保険の治療と自費の治療について岡山の歯科医師がアニメで解説します,https://www.youtube.com/watch?v=2cRFd5dBd2I,,50.0,
7YsLExP2OrI,総入れ歯でお困りの方に岡山の歯科医師がインプラント入れ歯について解説します,https://www.youtube.com/watch?v=7YsLExP2OrI,,150.0,
7_B_SvP-rsQ,恐るべき歯周病　岡山の歯科医師が歯周病のリスクと対策について解説します,https://www.youtube.com/watch?v=7_B_SvP-rsQ,,742.0,
_dcz1vFEMkk,歯のメンテ来院　何故必要？　歯周病が歯を失う一番の原因です　岡山の歯科医師が歯周病予防についてアニメで解説します,https://www.youtube.com/watch?v=_dcz1vFEMkk,,37.0,
SusP7wPdT1I,むし歯を予防をするための基礎知識について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=SusP7wPdT1I,,946.0,
XKpfCGbZMpY,歯のメンテ来院　何故必要？　岡山の歯科医師がアニメで解説,https://www.youtube.com/watch?v=XKpfCGbZMpY,,46.0,
GjrAOLZZULY,健康に生きるためには健康な歯を残す！岡山の歯科医師が健康に生きる秘訣についてお話します,https://www.youtube.com/watch?v=GjrAOLZZULY,,630.0,
i_GlnLYLKpU,むし歯　歯周病を防ぐため今からできる3つの対策について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=i_GlnLYLKpU,,651.0,
NNsAqPeu7tY,恐るべき歯周病のリスクについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=NNsAqPeu7tY,,615.0,
4meqBDglXMQ,知らないとヤバイ！！プラークが招く恐怖の連鎖　むし歯予防について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=4meqBDglXMQ,,655.0,
1DHG7_rgSwI,オールオン４の治療法の解説と実際の症例を紹介します,https://www.youtube.com/watch?v=1DHG7_rgSwI,,501.0,
OGtXH-wqgUY,女性に多い顎関節症の対処法について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=OGtXH-wqgUY,,596.0,
gSulbdE0le0,誰もが気になる口臭　岡山の歯科医師が自分で出来る口臭チェック法と口臭対策について解説します,https://www.youtube.com/watch?v=gSulbdE0le0,,485.0,
l7YVSV8H3Vg,歯の詰めもの・被せもの保険で治す？自費で治す？岡山の歯科医師が保険診療と自由診療　材料の違いについて解説します,https://www.youtube.com/watch?v=l7YVSV8H3Vg,,432.0,
3ggtuiExXkU,正しいフロスの使い方で虫歯や歯周病・口臭を予防しましょう　岡山の歯科医師がフロスの使い方を解説します,https://www.youtube.com/watch?v=3ggtuiExXkU,,340.0,
lUUFQEQniyI,金属アレルギー　銀歯が金属アレルギーの原因かも？　岡山の歯科医師が対処法についてお話します,https://www.youtube.com/watch?v=lUUFQEQniyI,,264.0,
0zSNTv1Y2SE,【ガミースマイル】の治し方　笑うと上の唇が上がり歯ぐきが大きく見えてしまう方　岡山の歯科医師が治療方法についてお話します,https://www.youtube.com/watch?v=0zSNTv1Y2SE,,207.0,
iaFeMGpCWOE,健康に生きるためには健康な歯を残す　岡山の歯科医師が健康に生きる秘訣についてお話します,https://www.youtube.com/watch?v=iaFeMGpCWOE,,574.0,
pkIhZHNoBZ8,審美歯科治療のメリット・デメリットについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=pkIhZHNoBZ8,,292.0,
SAdPYueJVYM,NHK「所さん事件ですよ！」歯医者で美容整形! 大廃業時代のサバイバル２月１日放送になかの歯科・矯正歯科クリニック院長　中野浩輔が出演します,https://www.youtube.com/watch?v=SAdPYueJVYM,,305.0,
3URdEXnTvpE,冬場女性に多い【顎関節症】の原因と治療法について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=3URdEXnTvpE,,376.0,
cPBG5BJn4H4,誰もが嫌なお口の臭い　口臭について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=cPBG5BJn4H4,,493.0,
rOxBlljmJYA,歯医者でのセカンドオピニオンについて岡山の歯科医師がお話します,https://www.youtube.com/watch?v=rOxBlljmJYA,,521.0,
Vl6X4OX_dak,歯を失う原因　歯石　むし歯　歯周病について岡山の歯科医師が徹底解説！,https://www.youtube.com/watch?v=Vl6X4OX_dak,,440.0,
wKPtZZtOFHI,【歯科医療の闇】岡山の現役歯科医師が明かすヤバイ真実とは？,https://www.youtube.com/watch?v=wKPtZZtOFHI,,1223.0,
B7FHLj841hk,２０２５年の豊富　今年も岡山【なかの歯科・矯正歯科クリニック】よろしくお願いします,https://www.youtube.com/watch?v=B7FHLj841hk,,895.0,
ZE0zzTGkRnY,歯科衛生士のお仕事とは？　岡山市のなかの歯科・矯正歯科クリニックでは歯科衛生士を募集しています,https://www.youtube.com/watch?v=ZE0zzTGkRnY,,359.0,
iLUK79ys2K4,歯の根っこの治療　根管治療について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=iLUK79ys2K4,,548.0,
AR4-99jO5gw,２０２４年振り返り２０２５年最高の笑顔で頑張りましょう！,https://www.youtube.com/watch?v=AR4-99jO5gw,,283.0,
dt8_Rwgx-oY,歯周病と全身の健康　歯周病10のチェックリスト,https://www.youtube.com/watch?v=dt8_Rwgx-oY,,405.0,
iwIB6Y_7eh4,なかの歯科・矯正歯科クリニック　院長中野浩輔　２０２５年の抱負,https://www.youtube.com/watch?v=iwIB6Y_7eh4,,367.0,
zWfIaqY27Bg,【歯科治療恐怖症】歯医者での治療が怖い方への対処法について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=zWfIaqY27Bg,,583.0,
OEDISNXTqaY,ニューヨーク　行って来ました！,https://www.youtube.com/watch?v=OEDISNXTqaY,,489.0,
IkSyjvO5b-o,【歯科医師国家試験】合格のヒント！,https://www.youtube.com/watch?v=IkSyjvO5b-o,,848.0,
EBby1_DNQvQ,NHK「所さん！の事件ですよ」に出演します,https://www.youtube.com/watch?v=EBby1_DNQvQ,,552.0,
0LZR6cRQASw,インプラント治療の失敗とその原因について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=0LZR6cRQASw,,349.0,
1zylpuEFkyU,インプラント治療の流れ　初診カウンセリングから歯が入るまで,https://www.youtube.com/watch?v=1zylpuEFkyU,,306.0,
hL8IAV_85yw,インプラント治療　よくある10の質問についてお答えします,https://www.youtube.com/watch?v=hL8IAV_85yw,,588.0,
_2kDHxMmng4,歯を失った時の治療法　インプラントとブリッジの違いについて,https://www.youtube.com/watch?v=_2kDHxMmng4,,441.0,
bVdYZvMo3lw,インプラントの本を出版しました【１日で新しい歯を取り戻す奇跡のインプラント　歯がボロボロ・グラグラで食事を楽しめない全ての方にこの本を捧げます】,https://www.youtube.com/watch?v=bVdYZvMo3lw,,307.0,
1iuCpqgOw8U,【歯科治療恐怖症】歯科医院での治療が怖い方への対処法について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=1iuCpqgOw8U,,423.0,
DoogbFREnxw,ホワイトニングで輝く白い歯を！岡山の歯科医師が歯のホワイトニングについて解説します,https://www.youtube.com/watch?v=DoogbFREnxw,,391.0,
Yw4zE0aEvmU,インプラント治療のメリット・デメリットについて岡山の歯科医師が解説します,https://www.youtube.com/watch?v=Yw4zE0aEvmU,,652.0,
STwhr6BayUg,お口の健康とインフルエンザ予防について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=STwhr6BayUg,,366.0,
_PRCNeybTrw,オールオン４　ザイゴマインプラントの研修にブラジルのサンパウロに行って来ました,https://www.youtube.com/watch?v=_PRCNeybTrw,,828.0,
gseHHIrly8Y,書籍「１日で新しい歯を取り戻す奇跡のインプラント　オールオン４」,https://www.youtube.com/watch?v=gseHHIrly8Y,,328.0,
SlqhQ3NwGT0,本当はどうなの？インプラント治療　メリット・デメリットを教えます！,https://www.youtube.com/watch?v=SlqhQ3NwGT0,,425.0,
TSXc1ttUDWI,最新の歯周病治療を岡山市のなかの歯科・矯正歯科クリニックでは行っています,https://www.youtube.com/watch?v=TSXc1ttUDWI,,452.0,
eVD_dcN4EGg,根管治療　虫歯が神経まで進行した場合の治療の注意点について解説します,https://www.youtube.com/watch?v=eVD_dcN4EGg,,493.0,
TeBUK3wgkIQ,歯を失った時の治療法について,https://www.youtube.com/watch?v=TeBUK3wgkIQ,,449.0,
8LYw4yW0GqI,大人の見えない矯正　何歳になってもできる？　矯正の費用と治療期間について解説します,https://www.youtube.com/watch?v=8LYw4yW0GqI,,464.0,
alfyuaRDnpU,最新のCTを導入しました　岡山市北区　なかの歯科・矯正歯科クリニック,https://www.youtube.com/watch?v=alfyuaRDnpU,,237.0,
QC7-RBTMEnM,女性に多い顎関節症の治療について岡山の歯科医師が解説します,https://www.youtube.com/watch?v=QC7-RBTMEnM,,446.0,
6AVyXmxD0b0,口臭でお悩みの方へ　岡山の歯科医師が口臭対策について解説します,https://www.youtube.com/watch?v=6AVyXmxD0b0,,456.0,
VzzbzVhx_Io,最新の虫歯治療について岡山の歯科医師がお話します,https://www.youtube.com/watch?v=VzzbzVhx_Io,,419.0,
677C687VWKw,審美歯科治療　輝く笑顔は白い歯から　メリット・デメリットついてお話します,https://www.youtube.com/watch?v=677C687VWKw,,471.0,
p4uP9GIBvFQ,マウスピース矯正インビザラインについて　岡山で歯並び矯正治療をお考えの方へ,https://www.youtube.com/watch?v=p4uP9GIBvFQ,,759.0,
M3XGZ6tvXgE,歯周病の予防について岡山の歯科医師が詳しく解説します,https://www.youtube.com/watch?v=M3XGZ6tvXgE,,415.0,
eJxDVZTE138,【オールオン４】歯がボロボロ・ガタガタな方が1日で歯を抜いてインプラントを入れて仮歯まで入るオールオン４とは？,https://www.youtube.com/watch?v=eJxDVZTE138,,758.0,
8SR-jvC5YHo,歯の定期検診　歯のクリーニングを受けて健康な毎日を！,https://www.youtube.com/watch?v=8SR-jvC5YHo,,965.0,
alS6B5N_P8E,週刊ダイヤモンド　後悔しない歯医者選び　岡山の歯科医師が解説します,https://www.youtube.com/watch?v=alS6B5N_P8E,,704.0,
xWMMo_n3HA4,なかの歯科・矯正歯科クリニックのここが悪いストレスを感じる６選！,https://www.youtube.com/watch?v=xWMMo_n3HA4,,475.0,
8SPMM_eanfs,歯周病　歯槽膿漏のおはなし　岡山の歯科医師が歯周病　歯槽膿漏について解説します,https://www.youtube.com/watch?v=8SPMM_eanfs,,486.0,
AdxIa7SCDAY,虫歯のおはなし　岡山の歯科医師が虫歯について解説します,https://www.youtube.com/watch?v=AdxIa7SCDAY,,403.0,
gwf2vX1A9IY,上の顎で骨が無い場合のインプラント治療について　岡山で多くの治療実績があります,https://www.youtube.com/watch?v=gwf2vX1A9IY,,399.0,
rKKDScnzLtc,【歯科定期検診】なぜ治療が終わった後定期的に歯医者さんに行かないといけないか？,https://www.youtube.com/watch?v=rKKDScnzLtc,,544.0,
MgP7Y8LDeqo,歯周病予防　歯周病は全身の健康にも悪い影響を及ぼします,https://www.youtube.com/watch?v=MgP7Y8LDeqo,,351.0,
JJnO3JSr4h4,歯科の往診【訪問歯科診療】を岡山市北区のなかの歯科・矯正歯科クリニックでは行っています,https://www.youtube.com/watch?v=JJnO3JSr4h4,,555.0,
4nKDJmJp4iY,歯の詰めもの　被せもの　保険で治す？自費で治す？　保険　自費のメリット・デメリットについて,https://www.youtube.com/watch?v=4nKDJmJp4iY,,452.0,
sv8rcIFnjLA,歯科衛生士のお仕事について　岡山のなかの歯科・矯正歯科クリニックでは歯科衛生士さんを大募集しています,https://www.youtube.com/watch?v=sv8rcIFnjLA,,509.0,
kIvBq9fufRw,歯周病と糖尿病　放置するとどうなる？　岡山の「なかの歯科・矯正歯科クリニック」お口の健康と全身の健康を守る歯周病治療に力を入れています,https://www.youtube.com/watch?v=kIvBq9fufRw,,457.0,
aA3Jl_1l6sg,歯とお口の定期検診　岡山のなかの歯科・矯正歯科クリニック　院長の中野浩輔がおススメ！,https://www.youtube.com/watch?v=aA3Jl_1l6sg,,471.0,
NF_CpWFJmgM,良い歯科医院選びのポイント,https://www.youtube.com/watch?v=NF_CpWFJmgM,,990.0,
fmzQop65MOE,【オールオン４】歯を失った時の治療法について,https://www.youtube.com/watch?v=fmzQop65MOE,,1390.0,
Cty6XYTlNzE,オールオン４　少数歯残存無歯顎症例の治療戦略について,https://www.youtube.com/watch?v=Cty6XYTlNzE,,560.0,
p89eFVhXU54,歯を抜いた後　何もしない治療法　あり？なし？岡山の歯医者が解説します,https://www.youtube.com/watch?v=p89eFVhXU54,,301.0,
EHJS8vx3UXA,痛かった歯が痛くなくなった人は注意！,https://www.youtube.com/watch?v=EHJS8vx3UXA,,254.0,
PmPoNzxzxqw,歯の定期検診の大切さ歯科衛生士さんに教えてもらいました,https://www.youtube.com/watch?v=PmPoNzxzxqw,,387.0,
Amv2xkL0N6s,オールオン４についての本を出版します,https://www.youtube.com/watch?v=Amv2xkL0N6s,,673.0,
ZHIgM5Wp_f8,セルフホワイトニングでトラブル急増！,https://www.youtube.com/watch?v=ZHIgM5Wp_f8,,497.0,
VtUbbsid8Qk,歯を白くする歯のホワイトニング　岡山の歯医者で受ける安心安全な医療ホワイトニング,https://www.youtube.com/watch?v=VtUbbsid8Qk,,611.0,
dwMKB-prQ0A,オールオン４最後の砦　歯がボロボログラグラでお悩みの方へ,https://www.youtube.com/watch?v=dwMKB-prQ0A,,367.0,
1TZXJFOga_g,オールオン４は全ての人に適しているか？,https://www.youtube.com/watch?v=1TZXJFOga_g,,498.0,
dHRk0DmPOLA,マウスピース矯正インビザライン　夏に増えています,https://www.youtube.com/watch?v=dHRk0DmPOLA,,801.0,
58Z10NPCH6w,オールオン4　最後の砦　歯がボロボロ　ガタガタでお困りの方へ,https://www.youtube.com/watch?v=58Z10NPCH6w,,448.0,
T4p5TDHdqjc,オールオン４の研修を受けるためポルトガルのリスボン　マロ・クリニックへ行きました,https://www.youtube.com/watch?v=T4p5TDHdqjc,,422.0,
ax4X_aHceSc,オールオン４を学ぶきっかけになったある女性のお話,https://www.youtube.com/watch?v=ax4X_aHceSc,,452.0,
hNM6ogpbobM,悪い歯医者に騙されない！,https://www.youtube.com/watch?v=hNM6ogpbobM,,587.0,
aKzA-ZF4ggI,夏場に多いマウスピース矯正インビザラインについて,https://www.youtube.com/watch?v=aKzA-ZF4ggI,,483.0,
4mrjI2XzSh4,夏本番！歯を白くするホームホワイトニングで輝く笑顔を,https://www.youtube.com/watch?v=4mrjI2XzSh4,,290.0,
b1xUA0_7jmg,【入れ歯】保険と自費の入れ歯　何が違うの？,https://www.youtube.com/watch?v=b1xUA0_7jmg,,429.0,
XqPMlUnE_kA,ホワイトニング　夏本番　輝く白い歯　岡山の歯医者で月々ワンコイン　５年間のホワイトニング　なかのメソッド,https://www.youtube.com/watch?v=XqPMlUnE_kA,,342.0,
yY_ywewv5qU,なかの歯科・矯正歯科クリニックの強み７選,https://www.youtube.com/watch?v=yY_ywewv5qU,,951.0,
2CvciKu1KOk,オールオン４　記憶に残る患者様３名について,https://www.youtube.com/watch?v=2CvciKu1KOk,,600.0,
1iK2XQ3Q1ow,【ホームホワイトニング】ご家庭で手軽にできるホワイトニングについて,https://www.youtube.com/watch?v=1iK2XQ3Q1ow,,152.0,
VOVQNwCWpdc,夏本番　歯を白くする歯のホワイトニング　岡山の「なかの歯科・矯正歯科クリニック」ではワンコインで５年間　歯のホワイトニングを受けることができます,https://www.youtube.com/watch?v=VOVQNwCWpdc,,203.0,
9ZBda6Fy2No,【インビザライン】透明なマウスピースで目立たないからこっそり歯並び矯正治療ができます,https://www.youtube.com/watch?v=9ZBda6Fy2No,,299.0,
GN75BQQxUFo,インプラント治療　歯を失った時の治療法について,https://www.youtube.com/watch?v=GN75BQQxUFo,,375.0,
APerZQhp3Tk,インビザライン　再スキャン　あり得ない！　歯科衛生士さんに質問！,https://www.youtube.com/watch?v=APerZQhp3Tk,,470.0,
kJu4_uQ8j3s,あなたの歯が割れる！歯根破折について,https://www.youtube.com/watch?v=kJu4_uQ8j3s,,765.0,
0cG2_yALRbY,院長の中野がおススメする歯とお口の定期検診,https://www.youtube.com/watch?v=0cG2_yALRbY,,374.0,
OBDKrmSRs28,歯周病を放置すると？　歯周病と糖尿病の関係について,https://www.youtube.com/watch?v=OBDKrmSRs28,,368.0,
h9s-5gBvE5A,オールオン4をしたいけど心配な方へ,https://www.youtube.com/watch?v=h9s-5gBvE5A,,741.0,
UHzEObt_4rw,なかの歯科・矯正歯科クリニックのアニメでわかる補てつ治療　歯の詰めもの・被せもの　保険で治す　自費で治す,https://www.youtube.com/watch?v=UHzEObt_4rw,,176.0,
3RvYllVSxik,お子さんの歯並び矯正　はじめるタイミングが大切です,https://www.youtube.com/watch?v=3RvYllVSxik,,496.0,
oforVBkpjYs,歯を抜く前に要チェック！歯抜いた後に歯が痛くなるNG行動４選,https://www.youtube.com/watch?v=oforVBkpjYs,,523.0,
WfDNY7TINQI,歯の詰めもの・被せもの　保険で治す？自費で治す？,https://www.youtube.com/watch?v=WfDNY7TINQI,,545.0,
Sd6m9W7R2lQ,顎変形症　外科矯正について　インフルエンサー 岡山の美帆さんにインタビュー,https://www.youtube.com/watch?v=Sd6m9W7R2lQ,,2616.0,
UO2Rm7LNFmk,なかの歯科・矯正歯科クリニックのアニメでわかる歯科定期健診,https://www.youtube.com/watch?v=UO2Rm7LNFmk,,107.0,
dJwDHtgAjtw,入れ歯　保険の入れ歯と自費の入れ歯　どちらを選べばいいの？,https://www.youtube.com/watch?v=dJwDHtgAjtw,,543.0,
uj1n2pEAYXM,私たちが歯を失う一番の理由　歯周病を防ぐために,https://www.youtube.com/watch?v=uj1n2pEAYXM,,928.0,
